"Region","Method","Year","Month","Value"
"Hagridland","Other Injectable",2018,"April",0
"Hagridland","Other Injectable",2018,"May",0
"Hagridland","Other Injectable",2018,"June",0
"Hagridland","Other Injectable",2018,"July",0
"Hagridland","Other Injectable",2018,"August",0
"Hagridland","Other Injectable",2018,"September",0
"Hagridland","Other Injectable",2018,"October",0
"Hagridland","Other Injectable",2018,"November",0
"Hagridland","Other Injectable",2018,"December",0
"Hagridland","Other OC Pill",2018,"January",0
"Hagridland","Other OC Pill",2018,"February",0
"Hagridland","Other OC Pill",2018,"March",0
"Hagridland","Other OC Pill",2018,"April",0
"Hagridland","Other OC Pill",2018,"May",0
"Hagridland","Other OC Pill",2018,"June",0
"Hagridland","Other OC Pill",2018,"July",0
"Hagridland","Other OC Pill",2018,"August",0
"Hagridland","Other OC Pill",2018,"September",0
"Hagridland","Other OC Pill",2018,"October",0
"Hagridland","Other OC Pill",2018,"November",0
"Hagridland","Other OC Pill",2018,"December",0
"Hagridland","Progestin only (POP)",2018,"January",636
"Hagridland","Progestin only (POP)",2018,"February",632
"Hagridland","Progestin only (POP)",2018,"March",642
"Hagridland","Progestin only (POP)",2018,"April",605
"Hagridland","Progestin only (POP)",2018,"May",621
"Hagridland","Progestin only (POP)",2018,"June",609
"Hagridland","Progestin only (POP)",2018,"July",653
"Hagridland","Progestin only (POP)",2018,"August",628
"Hagridland","Progestin only (POP)",2018,"September",638
"Hagridland","Progestin only (POP)",2018,"October",669
"Hagridland","Progestin only (POP)",2018,"November",666
"Hagridland","Progestin only (POP)",2018,"December",646
"Hagridland","Sayana Press",2018,"January",0
"Hagridland","Sayana Press",2018,"February",0
"Hagridland","Sayana Press",2018,"March",0
"Hagridland","Sayana Press",2018,"April",0
"Hagridland","Sayana Press",2018,"May",0
"Hagridland","Sayana Press",2018,"June",0
"Hagridland","Sayana Press",2018,"July",0
"Hagridland","Sayana Press",2018,"August",0
"Hagridland","Sayana Press",2018,"September",0
"Hagridland","Sayana Press",2018,"October",0
"Hagridland","Sayana Press",2018,"November",0
"Hagridland","Sayana Press",2018,"December",0
"Hagridland","SDM (Standard Days)",2018,"January",128
"Hagridland","SDM (Standard Days)",2018,"February",127
"Hagridland","SDM (Standard Days)",2018,"March",127
"Hagridland","SDM (Standard Days)",2018,"April",128
"Hagridland","SDM (Standard Days)",2018,"May",135
"Hagridland","SDM (Standard Days)",2018,"June",128
"Hagridland","SDM (Standard Days)",2018,"July",136
"Hagridland","SDM (Standard Days)",2018,"August",136
"Hagridland","SDM (Standard Days)",2018,"September",137
"Hagridland","SDM (Standard Days)",2018,"October",132
"Hagridland","SDM (Standard Days)",2018,"November",132
"Hagridland","SDM (Standard Days)",2018,"December",135
"Hagridland","Sino-Implant",2018,"January",8
"Hagridland","Sino-Implant",2018,"February",8
"Hagridland","Sino-Implant",2018,"March",8
"Hagridland","Sino-Implant",2018,"April",8
"Hagridland","Sino-Implant",2018,"May",8
"Hagridland","Sino-Implant",2018,"June",8
"Hagridland","Sino-Implant",2018,"July",8
"Hagridland","Sino-Implant",2018,"August",8
"Hagridland","Sino-Implant",2018,"September",7
"Hagridland","Sino-Implant",2018,"October",8
"Hagridland","Sino-Implant",2018,"November",8
"Hagridland","Sino-Implant",2018,"December",7
"Hagridland","Spermicides",2018,"January",0
"Hagridland","Spermicides",2018,"February",0
"Hagridland","Spermicides",2018,"March",0
"Hagridland","Spermicides",2018,"April",0
"Hagridland","Spermicides",2018,"May",0
"Hagridland","Spermicides",2018,"June",0
"Hagridland","Spermicides",2018,"July",0
"Hagridland","Spermicides",2018,"August",0
"Hagridland","Spermicides",2018,"September",0
"Hagridland","Spermicides",2018,"October",0
"Hagridland","Spermicides",2018,"November",0
"Hagridland","Spermicides",2018,"December",0
"Hagridland","Tubal Ligation (F)",2018,"January",6826
"Hagridland","Tubal Ligation (F)",2018,"February",7032
"Hagridland","Tubal Ligation (F)",2018,"March",6891
"Hagridland","Tubal Ligation (F)",2018,"April",7261
"Hagridland","Tubal Ligation (F)",2018,"May",7025
"Hagridland","Tubal Ligation (F)",2018,"June",7089
"Hagridland","Tubal Ligation (F)",2018,"July",7224
"Hagridland","Tubal Ligation (F)",2018,"August",6884
"Hagridland","Tubal Ligation (F)",2018,"September",7270
"Hagridland","Tubal Ligation (F)",2018,"October",6655
"Hagridland","Tubal Ligation (F)",2018,"November",6645
"Hagridland","Tubal Ligation (F)",2018,"December",6692
"Hagridland","Vaginal barrier",2018,"January",0
"Hagridland","Vaginal barrier",2018,"February",0
"Hagridland","Vaginal barrier",2018,"March",0
"Hagridland","Vaginal barrier",2018,"April",0
"Hagridland","Vaginal barrier",2018,"May",0
"Hagridland","Vaginal barrier",2018,"June",0
"Hagridland","Vaginal barrier",2018,"July",0
"Hagridland","Vaginal barrier",2018,"August",0
"Hagridland","Vaginal barrier",2018,"September",0
"Hagridland","Vaginal barrier",2018,"October",0
"Hagridland","Vaginal barrier",2018,"November",0
"Hagridland","Vaginal barrier",2018,"December",0
"Hagridland","Vasectomy (M)",2018,"January",243
"Hagridland","Vasectomy (M)",2018,"February",257
"Hagridland","Vasectomy (M)",2018,"March",262
"Hagridland","Vasectomy (M)",2018,"April",261
"Hagridland","Vasectomy (M)",2018,"May",248
"Hagridland","Vasectomy (M)",2018,"June",250
"Hagridland","Vasectomy (M)",2018,"July",264
"Hagridland","Vasectomy (M)",2018,"August",247
"Hagridland","Vasectomy (M)",2018,"September",254
"Hagridland","Vasectomy (M)",2018,"October",258
"Hagridland","Vasectomy (M)",2018,"November",242
"Hagridland","Vasectomy (M)",2018,"December",240
"Hagridland","Combined Oral (COC)",2019,"January",277135
"Hagridland","Combined Oral (COC)",2019,"February",264138
"Hagridland","Combined Oral (COC)",2019,"March",257495
"Hagridland","Combined Oral (COC)",2019,"April",265504
"Hagridland","Combined Oral (COC)",2019,"May",265247
"Hagridland","Combined Oral (COC)",2019,"June",263387
"Hagridland","Combined Oral (COC)",2019,"July",251756
"Hagridland","Combined Oral (COC)",2019,"August",263644
"Hagridland","Combined Oral (COC)",2019,"September",264683
"Hagridland","Combined Oral (COC)",2019,"October",271396
"Hagridland","Combined Oral (COC)",2019,"November",264208
"Hagridland","Combined Oral (COC)",2019,"December",264753
"Hagridland","Copper- T 380-A IUD",2019,"January",63662
"Hagridland","Copper- T 380-A IUD",2019,"February",63148
"Hagridland","Copper- T 380-A IUD",2019,"March",61381
"Hagridland","Copper- T 380-A IUD",2019,"April",59806
"Hagridland","Copper- T 380-A IUD",2019,"May",62277
"Hagridland","Copper- T 380-A IUD",2019,"June",60620
"Hagridland","Copper- T 380-A IUD",2019,"July",62087
"Hagridland","Copper- T 380-A IUD",2019,"August",60320
"Hagridland","Copper- T 380-A IUD",2019,"September",61191
"Hagridland","Copper- T 380-A IUD",2019,"October",60432
"Hagridland","Copper- T 380-A IUD",2019,"November",62848
"Hagridland","Copper- T 380-A IUD",2019,"December",63036
"Hagridland","Depo Provera (DMPA)",2019,"January",190896
"Hagridland","Depo Provera (DMPA)",2019,"February",196203
"Hagridland","Depo Provera (DMPA)",2019,"March",190989
"Hagridland","Depo Provera (DMPA)",2019,"April",179513
"Hagridland","Depo Provera (DMPA)",2019,"May",183730
"Hagridland","Depo Provera (DMPA)",2019,"June",183637
"Hagridland","Depo Provera (DMPA)",2019,"July",194026
"Hagridland","Depo Provera (DMPA)",2019,"August",179490
"Hagridland","Depo Provera (DMPA)",2019,"September",195136
"Hagridland","Depo Provera (DMPA)",2019,"October",178423
"Hagridland","Depo Provera (DMPA)",2019,"November",195113
"Hagridland","Depo Provera (DMPA)",2019,"December",180600
"Hagridland","EC",2019,"January",112062
"Hagridland","EC",2019,"February",111064
"Hagridland","EC",2019,"March",116311
"Hagridland","EC",2019,"April",109810
"Hagridland","EC",2019,"May",106814
"Hagridland","EC",2019,"June",114774
"Hagridland","EC",2019,"July",113712
"Hagridland","EC",2019,"August",108352
"Hagridland","EC",2019,"September",107501
"Hagridland","EC",2019,"October",115624
"Hagridland","EC",2019,"November",113316
"Hagridland","EC",2019,"December",109413
"Hagridland","Female Condom",2019,"January",410
"Hagridland","Female Condom",2019,"February",386
"Hagridland","Female Condom",2019,"March",384
"Hagridland","Female Condom",2019,"April",416
"Hagridland","Female Condom",2019,"May",382
"Hagridland","Female Condom",2019,"June",376
"Hagridland","Female Condom",2019,"July",406
"Hagridland","Female Condom",2019,"August",399
"Hagridland","Female Condom",2019,"September",388
"Hagridland","Female Condom",2019,"October",407
"Hagridland","Female Condom",2019,"November",393
"Hagridland","Female Condom",2019,"December",403
"Hagridland","Implanon",2019,"January",4130
"Hagridland","Implanon",2019,"February",4527
"Hagridland","Implanon",2019,"March",4545
"Hagridland","Implanon",2019,"April",4251
"Hagridland","Implanon",2019,"May",4424
"Hagridland","Implanon",2019,"June",4148
"Hagridland","Implanon",2019,"July",4191
"Hagridland","Implanon",2019,"August",4161
"Hagridland","Implanon",2019,"September",4464
"Hagridland","Implanon",2019,"October",4514
"Hagridland","Implanon",2019,"November",4211
"Hagridland","Implanon",2019,"December",4484
"Hagridland","Jadelle",2019,"January",11323
"Hagridland","Jadelle",2019,"February",12000
"Hagridland","Jadelle",2019,"March",11529
"Hagridland","Jadelle",2019,"April",11759
"Hagridland","Jadelle",2019,"May",10991
"Hagridland","Jadelle",2019,"June",11689
"Hagridland","Jadelle",2019,"July",11081
"Hagridland","Jadelle",2019,"August",11552
"Hagridland","Jadelle",2019,"September",12091
"Hagridland","Jadelle",2019,"October",11393
"Hagridland","Jadelle",2019,"November",11057
"Hagridland","Jadelle",2019,"December",12025
"Hagridland","LAM",2019,"January",10894
"Hagridland","LAM",2019,"February",11064
"Hagridland","LAM",2019,"March",10435
"Hagridland","LAM",2019,"April",11280
"Hagridland","LAM",2019,"May",10788
"Hagridland","LAM",2019,"June",11001
"Hagridland","LAM",2019,"July",10514
"Hagridland","LAM",2019,"August",11007
"Hagridland","LAM",2019,"September",10900
"Hagridland","LAM",2019,"October",10793
"Hagridland","LAM",2019,"November",10730
"Hagridland","LAM",2019,"December",11360
"Hagridland","LNG-IUS",2019,"January",8592
"Hagridland","LNG-IUS",2019,"February",9269
"Hagridland","LNG-IUS",2019,"March",8516
"Hagridland","LNG-IUS",2019,"April",8998
"Hagridland","LNG-IUS",2019,"May",9251
"Hagridland","LNG-IUS",2019,"June",8578
"Hagridland","LNG-IUS",2019,"July",8596
"Hagridland","LNG-IUS",2019,"August",8903
"Hagridland","LNG-IUS",2019,"September",9255
"Hagridland","LNG-IUS",2019,"October",8849
"Hagridland","LNG-IUS",2019,"November",9331
"Hagridland","LNG-IUS",2019,"December",8944
"Hagridland","Lunelle",2019,"January",3580
"Hagridland","Lunelle",2019,"February",3480
"Hagridland","Lunelle",2019,"March",3357
"Hagridland","Lunelle",2019,"April",3474
"Hagridland","Lunelle",2019,"May",3462
"Hagridland","Lunelle",2019,"June",3448
"Hagridland","Lunelle",2019,"July",3463
"Hagridland","Lunelle",2019,"August",3356
"Hagridland","Lunelle",2019,"September",3580
"Hagridland","Lunelle",2019,"October",3488
"Hagridland","Lunelle",2019,"November",3475
"Hagridland","Lunelle",2019,"December",3457
"Hagridland","Male Condom",2019,"January",8929361
"Hagridland","Male Condom",2019,"February",8143352
"Hagridland","Male Condom",2019,"March",8247891
"Hagridland","Male Condom",2019,"April",8202089
"Hagridland","Male Condom",2019,"May",8870624
"Hagridland","Male Condom",2019,"June",8824822
"Hagridland","Male Condom",2019,"July",8370863
"Hagridland","Male Condom",2019,"August",8903272
"Hagridland","Male Condom",2019,"September",8273945
"Hagridland","Male Condom",2019,"October",8798768
"Hagridland","Male Condom",2019,"November",8701850
"Hagridland","Male Condom",2019,"December",8169441
"Hagridland","Noristerat (NET-En)",2019,"January",1169
"Hagridland","Noristerat (NET-En)",2019,"February",1144
"Hagridland","Noristerat (NET-En)",2019,"March",1150
"Hagridland","Noristerat (NET-En)",2019,"April",1175
"Hagridland","Noristerat (NET-En)",2019,"May",1150
"Hagridland","Noristerat (NET-En)",2019,"June",1106
"Hagridland","Noristerat (NET-En)",2019,"July",1181
"Hagridland","Noristerat (NET-En)",2019,"August",1148
"Hagridland","Noristerat (NET-En)",2019,"September",1219
"Hagridland","Noristerat (NET-En)",2019,"October",1156
"Hagridland","Noristerat (NET-En)",2019,"November",1177
"Hagridland","Noristerat (NET-En)",2019,"December",1176
"Hagridland","Other Injectable",2019,"January",0
"Hagridland","Other Injectable",2019,"February",0
"Hagridland","Other Injectable",2019,"March",0
"Hagridland","Other Injectable",2019,"April",0
"Hagridland","Other Injectable",2019,"May",0
"Hagridland","Other Injectable",2019,"June",0
"Hagridland","Other Injectable",2019,"July",0
"Hagridland","Other Injectable",2019,"August",0
"Hagridland","Other Injectable",2019,"September",0
"Hagridland","Other Injectable",2019,"October",0
"Hagridland","Other Injectable",2019,"November",0
"Hagridland","Other Injectable",2019,"December",0
"Hagridland","Other OC Pill",2019,"January",0
"Hagridland","Other OC Pill",2019,"February",0
"Hagridland","Other OC Pill",2019,"March",0
"Hagridland","Other OC Pill",2019,"April",0
"Hagridland","Other OC Pill",2019,"May",0
"Hagridland","Other OC Pill",2019,"June",0
"Hagridland","Other OC Pill",2019,"July",0
"Hagridland","Other OC Pill",2019,"August",0
"Hagridland","Other OC Pill",2019,"September",0
"Hagridland","Other OC Pill",2019,"October",0
"Hagridland","Other OC Pill",2019,"November",0
"Hagridland","Other OC Pill",2019,"December",0
"Hagridland","Progestin only (POP)",2019,"January",5380
"Hagridland","Progestin only (POP)",2019,"February",5076
"Hagridland","Progestin only (POP)",2019,"March",5201
"Hagridland","Progestin only (POP)",2019,"April",5323
"Hagridland","Progestin only (POP)",2019,"May",5055
"Hagridland","Progestin only (POP)",2019,"June",5018
"Hagridland","Progestin only (POP)",2019,"July",5289
"Hagridland","Progestin only (POP)",2019,"August",5359
"Hagridland","Progestin only (POP)",2019,"September",4997
"Hagridland","Progestin only (POP)",2019,"October",5089
"Hagridland","Progestin only (POP)",2019,"November",5176
"Hagridland","Progestin only (POP)",2019,"December",5302
"Hagridland","Sayana Press",2019,"January",786
"Hagridland","Sayana Press",2019,"February",759
"Hagridland","Sayana Press",2019,"March",761
"Hagridland","Sayana Press",2019,"April",765
"Hagridland","Sayana Press",2019,"May",833
"Hagridland","Sayana Press",2019,"June",835
"Hagridland","Sayana Press",2019,"July",783
"Hagridland","Sayana Press",2019,"August",809
"Hagridland","Sayana Press",2019,"September",815
"Hagridland","Sayana Press",2019,"October",829
"Hagridland","Sayana Press",2019,"November",780
"Hagridland","Sayana Press",2019,"December",811
"Hagridland","SDM (Standard Days)",2019,"January",66
"Hagridland","SDM (Standard Days)",2019,"February",70
"Hagridland","SDM (Standard Days)",2019,"March",69
"Hagridland","SDM (Standard Days)",2019,"April",71
"Hagridland","SDM (Standard Days)",2019,"May",68
"Hagridland","SDM (Standard Days)",2019,"June",70
"Hagridland","SDM (Standard Days)",2019,"July",67
"Hagridland","SDM (Standard Days)",2019,"August",68
"Hagridland","SDM (Standard Days)",2019,"September",69
"Hagridland","SDM (Standard Days)",2019,"October",72
"Hagridland","SDM (Standard Days)",2019,"November",67
"Hagridland","SDM (Standard Days)",2019,"December",65
"Hagridland","Sino-Implant",2019,"January",40
"Hagridland","Sino-Implant",2019,"February",40
"Hagridland","Sino-Implant",2019,"March",39
"Hagridland","Sino-Implant",2019,"April",38
"Hagridland","Sino-Implant",2019,"May",40
"Hagridland","Sino-Implant",2019,"June",38
"Hagridland","Sino-Implant",2019,"July",39
"Hagridland","Sino-Implant",2019,"August",39
"Hagridland","Sino-Implant",2019,"September",41
"Hagridland","Sino-Implant",2019,"October",38
"Hagridland","Sino-Implant",2019,"November",38
"Hagridland","Sino-Implant",2019,"December",40
"Hagridland","Spermicides",2019,"January",97
"Hagridland","Spermicides",2019,"February",100
"Hagridland","Spermicides",2019,"March",93
"Hagridland","Spermicides",2019,"April",98
"Hagridland","Spermicides",2019,"May",101
"Hagridland","Spermicides",2019,"June",93
"Hagridland","Spermicides",2019,"July",97
"Hagridland","Spermicides",2019,"August",98
"Hagridland","Spermicides",2019,"September",94
"Hagridland","Spermicides",2019,"October",96
